Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Profit_per_Hectare,Revenue_per_Hectare,Cost_per_Hectare,Calculated_Production,Production_Error,Calculated_Profit,Profit_Error,Agricultural_Performance_Index
SF13126,Andhra Pradesh,Rajkot,Sugarcane,Kharif,6.57,562.1,28.7,70.6,6.2,6.74,19.9,158.7,65.6,91.2,Rainfed,208.8,4.69,0.77,65.99,433.55,3655,394370,1584625,1190255,7417,58.454,58.5,181165.14459665143,241191.01978691018,60025.87519025875,433.5543,-0.004300000000000637,1190255,0,0.5389360093238279
SF13127,Gujarat,Ludhiana,Maize,Rabi,12.19,413.7,20.7,67.7,8.2,5.2,10.9,137.5,69.8,110.7,Sprinkler,235.7,7.17,0.99,0.3,3.66,22111,849275,80926,-768349,7171,0.51,26.6,-63031.09105824446,6638.7202625102545,69669.81132075471,3.6569999999999996,0.0030000000000005578,-768349,0,0.19850555007014656
SF13128,Gujarat,Krishna,Groundnut,Kharif,12.95,832.6,33.1,87.8,7.8,6.87,37.0,82.5,69.3,104.2,Rainfed,143.4,7.35,0.73,1.75,22.66,58765,874839,1331615,456776,3591,6.31,44.2,35272.277992277996,102827.41312741314,67555.13513513513,22.662499999999998,-0.0024999999999977263,456776,0,0.22494008172037727
SF13129,Tamil Nadu,Raichur,Rice,Kharif,1.71,839.1,29.0,57.6,6.5,7.75,35.5,100.2,81.1,86.2,Drip,179.4,6.57,0.84,1.32,2.26,22624,123745,51130,-72615,2344,0.964,42.9,-42464.912280701756,29900.58479532164,72365.4970760234,2.2572,0.0027999999999996916,-72615,0,0.1863039865526841
SF13130,Telangana,Erode,Chilli,Kharif,1.26,810.3,26.2,61.9,7.5,6.54,30.4,113.3,70.8,126.5,Sprinkler,249.3,9.07,0.84,2.73,3.44,111482,98404,383498,285094,796,4.322,44.6,226265.07936507935,304363.49206349207,78098.41269841269,3.4398,0.00019999999999997797,285094,0,0.21193132309513046
SF13131,Punjab,Ludhiana,Groundnut,Rabi,13.05,214.9,26.1,58.9,8.3,7.6,16.7,113.1,58.5,86.1,Flood,169.6,7.78,0.76,0.68,8.87,56528,888155,501403,-386752,7859,1.129,36.9,-29636.168582375478,38421.685823754786,68057.85440613027,8.874,-0.004000000000001336,-386752,0,0.18847901229460123
SF13132,Madhya Pradesh,Krishna,Groundnut,Rabi,11.99,364.7,20.7,58.5,8.0,6.61,22.2,133.7,38.8,91.1,Rainfed,145.6,6.64,0.77,1.54,18.46,53746,767083,992151,225068,2944,6.27,45.9,18771.309424520434,82748.20683903253,63976.897414512096,18.4646,-0.0045999999999999375,225068,0,0.2084319987829885
SF13133,Telangana,Erode,Groundnut,Kharif,9.86,763.2,24.3,88.2,6.4,6.63,37.0,80.0,43.0,101.7,Rainfed,104.6,8.49,1.0,1.91,18.83,56662,556152,1066945,510793,3128,6.02,50.3,51804.56389452333,108209.43204868154,56404.86815415822,18.8326,-0.002600000000001046,510793,0,0.20876638038199427
SF13134,Gujarat,Krishna,Maize,Zaid,14.25,177.9,28.3,63.4,8.6,6.86,21.1,148.5,41.8,138.4,Sprinkler,188.1,6.54,0.68,2.55,36.34,21049,1034491,764921,-269570,7680,4.732,37.1,-18917.19298245614,53678.666666666664,72595.85964912281,36.3375,0.0025000000000048317,-269570,0,0.20927293933336158
SF13135,Tamil Nadu,Nalgonda,Rice,Rabi,7.64,674.7,27.6,56.1,6.1,6.41,22.5,150.7,68.9,138.6,Flood,188.8,3.97,0.95,4.11,31.4,23660,522070,742924,220854,15499,2.026,47.1,28907.59162303665,97241.36125654451,68333.76963350785,31.4004,-0.0004000000000026205,220854,0,0.19769424540623792
SF13136,Andhra Pradesh,Indore,Sugarcane,Zaid,3.53,118.2,30.6,57.8,8.1,7.26,29.0,111.8,62.5,161.5,Sprinkler,167.2,5.45,0.91,32.05,113.14,3429,231631,387957,156326,5103,22.171,29.0,44284.98583569405,109902.8328611898,65617.84702549575,113.13649999999998,0.003500000000016712,156326,0,0.3809009383216745
SF13137,Telangana,Raichur,Rice,Rabi,3.26,287.7,21.6,58.2,7.8,6.07,15.9,134.1,44.8,75.9,Drip,174.7,4.95,0.72,1.52,4.96,18687,208877,92688,-116189,4319,1.148,40.5,-35640.79754601227,28431.9018404908,64072.699386503074,4.9552,0.0048000000000003595,-116189,0,0.19249652937118367
SF13138,Maharashtra,Indore,Maize,Kharif,11.08,1049.8,30.4,80.4,6.6,6.21,34.1,112.0,65.6,166.9,Sprinkler,148.0,5.33,0.71,3.16,35.01,25444,800489,890794,90305,5262,6.653,55.7,8150.270758122743,80396.57039711191,72246.29963898916,35.0128,-0.00280000000000058,90305,0,0.17815668044874
SF13139,Tamil Nadu,Krishna,Wheat,Kharif,2.99,1034.7,27.9,64.8,6.0,6.28,33.8,97.6,41.6,160.6,Sprinkler,184.8,2.04,0.81,2.79,8.34,17538,240012,146267,-93745,1771,4.709,66.7,-31352.842809364545,48918.72909698996,80271.57190635451,8.3421,-0.002100000000000435,-93745,0,0.1297874545566626
SF13140,Punjab,Guntur,Rice,Rabi,2.65,672.1,20.2,46.0,6.2,5.77,16.2,123.9,70.5,157.5,Drip,107.3,5.88,0.7,1.44,3.82,25414,187726,97081,-90645,3188,1.198,47.5,-34205.660377358494,36634.33962264151,70840.0,3.816,0.0040000000000000036,-90645,0,0.17278791277712224
SF13141,Tamil Nadu,Erode,Pulses,Zaid,1.69,301.4,29.4,57.6,9.1,6.78,21.5,140.2,47.0,40.5,Flood,176.2,3.34,0.74,1.02,1.72,77375,112402,133085,20683,814,2.113,44.6,12238.461538461539,78748.52071005918,66510.05917159763,1.7238,-0.0038000000000000256,20683,0,0.1884504287120327
SF13142,Madhya Pradesh,Ludhiana,Cotton,Rabi,9.13,346.5,23.1,59.3,7.7,5.99,22.4,123.7,43.9,136.4,Rainfed,161.9,7.91,0.76,0.72,6.57,70773,590362,464979,-125383,2883,2.279,14.4,-13733.077765607884,50928.69660460021,64661.7743702081,6.5736,-0.0035999999999996035,-125383,0,0.2714110125437185
SF13143,Maharashtra,Nashik,Sugarcane,Rabi,6.74,544.8,25.8,63.6,7.9,5.78,25.3,109.7,50.3,146.5,Flood,264.3,6.63,0.8,20.73,139.72,3275,629598,457583,-172015,14562,9.595,46.9,-25521.513353115726,67890.65281899109,93412.16617210682,139.7202,-0.0002000000000066393,-172015,0,0.24481619969363566
SF13144,Maharashtra,Warangal,Groundnut,Kharif,5.64,809.6,27.1,85.4,7.0,6.58,39.9,119.6,25.3,93.5,Flood,217.9,2.75,0.84,1.88,10.6,59753,441546,633382,191836,3507,3.023,63.3,34013.475177304965,112301.7730496454,78288.29787234042,10.6032,-0.0031999999999996476,191836,0,0.14568677864927465
SF13145,Karnataka,Nalgonda,Rice,Kharif,2.57,670.9,25.0,90.0,5.6,6.77,34.3,114.0,76.1,77.1,Flood,186.4,7.75,0.96,4.43,11.39,20511,175784,233620,57836,5473,2.081,45.8,22504.280155642024,90902.72373540857,68398.44357976654,11.385099999999998,0.004900000000002791,57836,0,0.19493461564464998
SF13146,Andhra Pradesh,Guntur,Chilli,Kharif,13.56,832.2,29.9,62.5,7.3,7.31,35.4,119.1,41.5,119.4,Rainfed,152.4,7.61,0.83,1.55,21.02,103525,894834,2176096,1281262,4775,4.402,53.9,94488.34808259587,160479.05604719764,65990.70796460177,21.018,0.0019999999999988916,1281262,0,0.22797690205213647
SF13147,Telangana,Indore,Wheat,Rabi,7.43,528.6,25.9,60.2,9.7,6.55,21.7,105.9,48.2,114.3,Sprinkler,199.6,6.72,0.69,3.05,22.66,22740,455010,515288,60278,3427,6.612,35.3,8112.786002691791,69352.35531628533,61239.56931359354,22.661499999999997,-0.0014999999999965041,60278,0,0.2371434664271974
SF13148,Punjab,Krishna,Maize,Rabi,4.75,444.1,23.4,49.2,6.9,5.88,8.0,59.7,63.8,117.3,Flood,223.2,2.9,0.67,1.42,6.74,19699,331530,132771,-198759,3428,1.966,50.9,-41844.0,27951.78947368421,69795.78947368421,6.744999999999999,-0.004999999999999005,-198759,0,0.15997919479757866
SF13149,Telangana,Rajkot,Sugarcane,Zaid,4.02,373.9,29.6,33.8,7.7,8.12,19.5,139.3,59.6,100.2,Rainfed,186.0,2.53,0.66,3.85,15.48,3773,261600,58406,-203194,4575,3.384,49.9,-50545.77114427861,14528.855721393036,65074.62686567165,15.476999999999999,0.00300000000000189,-203194,0,0.1732086648031147
SF13150,Andhra Pradesh,Nashik,Sugarcane,Zaid,10.95,166.8,32.4,53.5,9.6,5.64,14.8,87.9,82.7,90.5,Sprinkler,192.0,3.79,0.88,11.14,121.98,3494,779312,426198,-353114,21248,5.741,54.5,-32247.85388127854,38922.19178082192,71170.04566210046,121.983,-0.0030000000000001137,-353114,0,0.17793156198188814
SF13151,Karnataka,Erode,Rice,Rabi,11.99,677.1,19.4,52.2,6.0,7.69,26.7,100.9,33.5,97.3,Flood,146.5,3.71,0.78,0.83,9.95,19985,812219,198851,-613368,25265,0.394,54.8,-51156.63052543786,16584.737281067555,67741.36780650543,9.951699999999999,-0.0016999999999995907,-613368,0,0.12264531935003606
SF13152,Madhya Pradesh,Erode,Groundnut,Kharif,4.73,1046.6,27.8,69.8,6.8,6.56,31.0,172.4,63.3,139.4,Flood,132.2,6.65,0.71,2.03,9.6,50720,327304,486912,159608,3087,3.11,48.1,33743.763213530656,102941.22621564481,69197.46300211416,9.6019,-0.001900000000000901,159608,0,0.19012071400729746
SF13153,Madhya Pradesh,Nashik,Maize,Zaid,3.31,687.3,27.9,55.1,7.1,5.91,21.4,61.3,64.0,102.2,Drip,317.7,3.09,0.67,2.13,7.05,21060,258249,148473,-109776,1515,4.653,47.9,-33164.954682779455,44855.891238670694,78020.84592145015,7.0503,-0.000300000000000189,-109776,0,0.1832523196876445
SF13154,Punjab,Nashik,Sugarcane,Rabi,11.21,854.4,28.6,53.2,8.3,6.45,25.9,204.2,29.9,115.7,Flood,192.8,7.38,0.83,72.35,811.04,3886,908490,3151701,2243211,27596,29.39,40.9,200108.0285459411,281150.8474576271,81042.81891168599,811.0435,-0.003500000000030923,2243211,0,0.5649624876272595
SF13155,Andhra Pradesh,Nalgonda,Rice,Rabi,12.94,561.8,26.9,56.1,8.3,6.83,19.0,123.3,66.8,148.7,Rainfed,156.7,3.29,0.87,3.86,49.95,24245,839332,1211038,371706,11189,4.464,48.8,28725.347758887172,93588.71715610511,64863.36939721793,49.9484,0.0016000000000033765,371706,0,0.20669144015594115
SF13156,Gujarat,Erode,Pulses,Kharif,2.48,886.8,28.0,58.6,7.2,7.97,29.4,139.0,67.8,152.8,Rainfed,270.7,0.88,0.73,0.3,0.74,65976,181498,48822,-132676,495,1.495,72.6,-53498.3870967742,19686.290322580644,73184.67741935483,0.744,-0.0040000000000000036,-132676,0,0.09415194201431548
SF13157,Telangana,Krishna,Groundnut,Kharif,9.92,898.7,26.8,76.3,6.5,7.24,36.4,88.8,73.0,98.1,Sprinkler,328.1,4.71,0.98,1.18,11.71,61268,824997,717448,-107549,4833,2.423,53.0,-10841.633064516129,72323.3870967742,83165.02016129032,11.705599999999999,0.00440000000000218,-107549,0,0.1588131538160021
SF13158,Punjab,Nalgonda,Rice,Rabi,10.71,710.5,23.9,60.2,7.7,7.39,18.1,48.7,45.5,80.8,Rainfed,93.7,6.38,0.89,1.74,18.64,20804,522242,387787,-134455,10033,1.858,35.4,-12554.154995331464,36207.9365079365,48762.09150326797,18.6354,0.0045999999999999375,-134455,0,0.20961385138083843
SF13159,Punjab,Krishna,Rice,Kharif,1.07,702.9,25.9,73.0,5.4,6.4,28.4,123.2,50.0,110.9,Sprinkler,157.1,3.45,0.73,3.51,3.76,26337,62539,99027,36488,1586,2.371,54.4,34100.93457943925,92548.59813084111,58447.66355140186,3.7557,0.0042999999999997485,36488,0,0.16695000904931862
SF13160,Tamil Nadu,Ludhiana,Pulses,Zaid,0.88,80.0,28.5,68.2,8.2,7.15,15.7,101.7,51.0,128.4,Rainfed,220.7,5.81,0.95,0.64,0.56,77189,58668,43226,-15442,182,3.077,47.7,-17547.727272727272,49120.454545454544,66668.18181818182,0.5632,-0.0031999999999999806,-15442,0,0.17961564129700308
SF13161,Punjab,Guntur,Maize,Kharif,8.91,671.2,30.6,60.6,6.4,7.68,33.4,79.9,44.1,99.7,Drip,268.3,4.11,0.69,1.3,11.58,15804,594642,183010,-411632,4451,2.602,54.2,-46198.87766554433,20539.842873176207,66738.72053872053,11.583,-0.0030000000000001137,-411632,0,0.1419251162579277
SF13162,Gujarat,Warangal,Cotton,Kharif,8.56,884.0,27.1,66.5,7.7,6.4,28.3,202.4,58.5,109.8,Rainfed,162.4,1.06,0.85,1.99,17.03,71099,578166,1210816,632650,3308,5.148,55.3,73907.71028037382,141450.4672897196,67542.75700934579,17.0344,-0.004400000000000404,632650,0,0.1970076868404222
SF13163,Punjab,Nashik,Wheat,Zaid,14.82,203.2,32.5,45.6,7.8,7.09,17.7,189.2,50.4,112.0,Flood,259.4,6.97,0.73,2.09,30.97,26164,1034502,810299,-224203,9167,3.378,40.1,-15128.407557354925,54676.04588394062,69804.45344129554,30.973799999999997,-0.0037999999999982492,-224203,0,0.19706181173041093
SF13164,Tamil Nadu,Erode,Chilli,Rabi,3.08,360.1,22.3,80.7,5.2,6.95,23.4,150.0,63.0,108.8,Flood,156.3,2.83,0.71,1.63,5.02,94380,208785,473788,265003,2002,2.507,52.2,86039.93506493507,153827.27272727274,67787.33766233767,5.0203999999999995,-0.00039999999999995595,265003,0,0.17993431770644813
SF13165,Karnataka,Krishna,Sugarcane,Rabi,7.81,347.2,21.9,59.1,8.2,6.0,16.7,118.7,67.1,134.3,Flood,183.5,4.72,0.96,32.71,255.47,4082,582160,1042829,460669,18724,13.644,48.1,58984.50704225352,133524.83994878363,74540.3329065301,255.4651,0.004899999999992133,460669,0,0.3130432350384519
SF13166,Andhra Pradesh,Ludhiana,Sugarcane,Kharif,0.94,758.4,30.8,88.3,5.8,6.81,30.6,63.4,57.1,138.0,Rainfed,220.2,4.49,0.69,52.92,49.74,3544,63369,176279,112910,923,53.889,56.1,120117.02127659575,187530.8510638298,67413.82978723405,49.7448,-0.004799999999995919,112910,0,0.44924926174965807
SF13167,Gujarat,Erode,Chilli,Zaid,6.14,362.0,35.1,65.3,7.0,8.1,21.2,93.2,71.2,86.7,Flood,56.3,2.82,0.98,0.3,1.84,93358,296881,171779,-125102,5063,0.363,46.8,-20374.918566775246,27977.035830618894,48351.95439739414,1.8419999999999999,-0.0019999999999997797,-125102,0,0.16782976036021607
SF13168,Karnataka,Indore,Groundnut,Zaid,12.63,221.1,32.5,60.8,7.0,6.33,17.8,80.2,60.1,124.7,Rainfed,185.1,5.46,0.97,0.9,11.37,67517,858197,767668,-90529,2980,3.815,33.7,-7167.775138558986,60781.314330958034,67949.08946951701,11.367,0.0029999999999983373,-90529,0,0.22079143138537888
SF13169,Karnataka,Erode,Maize,Kharif,2.52,1045.7,29.1,73.5,8.9,6.31,39.1,141.4,42.4,118.4,Drip,242.4,4.49,0.73,3.91,9.85,18697,193149,184165,-8984,1035,9.517,47.7,-3565.079365079365,73081.3492063492,76646.42857142857,9.853200000000001,-0.003200000000001424,-8984,0,0.20820907649779785
SF13170,Gujarat,Krishna,Chilli,Kharif,13.96,705.4,24.6,69.4,6.4,7.93,33.4,126.4,65.2,99.1,Rainfed,228.9,8.93,0.85,0.39,5.44,92103,1102942,501040,-601902,5011,1.086,36.0,-43116.18911174785,35891.11747851002,79007.30659025788,5.444400000000001,-0.004400000000000404,-601902,0,0.18028271369661833
SF13171,Punjab,Guntur,Rice,Rabi,4.44,397.0,28.7,59.9,4.9,7.33,16.6,150.9,80.4,119.2,Drip,158.3,7.96,0.73,2.74,12.17,22015,259230,267923,8693,5698,2.136,37.1,1957.8828828828828,60343.01801801801,58385.13513513513,12.165600000000001,0.004399999999998627,8693,0,0.21456342089367988
SF13172,Andhra Pradesh,Krishna,Cotton,Kharif,2.97,692.9,28.9,79.7,8.7,5.95,34.0,163.0,77.9,101.8,Drip,111.4,2.91,0.66,1.33,3.95,59057,186826,233275,46449,1929,2.048,61.1,15639.393939393938,78543.77104377103,62904.3771043771,3.9501000000000004,-0.00010000000000021103,46449,0,0.141047772764599
SF13173,Telangana,Nalgonda,Rice,Rabi,12.86,418.9,24.3,63.4,6.7,6.44,19.6,135.6,53.8,120.9,Drip,186.3,5.92,0.99,1.74,56.71,17687,987008,1003030,16022,19525,2.904,41.3,1245.8786936236393,77996.11197511664,76750.233281493,22.3764,34.333600000000004,16022,0,0.20232833499688246
SF13174,Maharashtra,Krishna,Wheat,Rabi,12.49,314.7,21.3,49.7,8.6,5.81,26.7,160.5,60.4,105.1,Sprinkler,154.7,6.49,0.92,1.04,12.99,24526,1058138,318593,-739545,7177,1.81,31.7,-59210.96877502002,25507.846277021617,84718.81505204164,12.989600000000001,0.00039999999999906777,-739545,0,0.190559925497678
SF13175,Punjab,Ludhiana,Chilli,Rabi,7.27,80.0,27.1,54.0,7.0,7.86,25.7,130.6,64.3,107.7,Sprinkler,180.5,4.37,0.98,0.41,2.98,96515,575317,287615,-287702,5165,0.577,36.2,-39573.8651994498,39561.89821182944,79135.76341127923,2.9806999999999997,-0.0006999999999997009,-287702,0,0.1927810533261145
SF13176,Telangana,Rajkot,Wheat,Zaid,10.07,228.3,29.3,33.7,6.3,6.8,16.3,98.4,72.4,101.0,Rainfed,141.3,4.09,0.8,2.12,21.35,25912,629675,553221,-76454,2592,8.237,27.5,-7592.254220456803,54937.53723932472,62529.791459781525,21.3484,0.0015999999999998238,-76454,0,0.2568142018117171
SF13177,Maharashtra,Warangal,Maize,Zaid,12.14,404.5,31.9,62.6,8.2,6.1,21.5,132.2,73.0,115.3,Flood,185.9,4.13,0.73,2.11,25.62,24943,934995,639040,-295955,8323,3.078,38.9,-24378.50082372323,52639.209225700164,77017.71004942339,25.6154,0.0045999999999999375,-295955,0,0.19640174649453174
SF13178,Andhra Pradesh,Raichur,Groundnut,Kharif,11.36,699.8,30.3,81.5,8.0,8.4,31.7,110.2,70.6,109.3,Flood,168.6,5.38,0.87,0.3,3.41,61336,765179,209156,-556023,7284,0.468,49.8,-48945.68661971831,18411.61971830986,67357.30633802817,3.408,0.002000000000000224,-556023,0,0.13913852356927944
SF13179,Andhra Pradesh,Guntur,Rice,Kharif,5.18,1079.2,29.3,64.9,6.1,7.69,35.7,103.8,71.0,125.5,Rainfed,238.4,1.26,0.85,0.91,4.71,22790,288793,107341,-181452,4186,1.125,72.3,-35029.34362934363,20722.200772200773,55751.54440154441,4.7138,-0.0038000000000000256,-181452,0,0.0931195315416193
SF13180,Maharashtra,Guntur,Groundnut,Kharif,5.84,633.0,29.8,71.1,7.9,5.78,32.7,69.4,36.1,126.2,Flood,166.7,4.94,0.83,0.66,3.85,60707,344197,233722,-110475,3480,1.106,56.4,-18916.95205479452,40020.890410958906,58937.84246575343,3.8544,-0.0043999999999999595,-110475,0,0.14312741091901315
SF13181,Andhra Pradesh,Raichur,Rice,Rabi,7.67,149.1,22.6,66.8,6.9,7.03,20.8,183.4,80.5,118.0,Sprinkler,254.7,4.61,0.88,2.28,17.49,21019,563513,367622,-195891,12125,1.442,36.9,-25539.895697522817,47929.856584093875,73469.75228161669,17.487599999999997,0.002400000000001512,-195891,0,0.2023105570168875
SF13182,Tamil Nadu,Erode,Wheat,Kharif,3.6,856.3,29.6,65.5,7.6,6.93,34.4,156.4,31.3,86.5,Flood,108.9,3.58,1.0,2.72,9.79,24836,241406,243144,1738,2895,3.382,73.6,482.77777777777777,67540.0,67057.22222222222,9.792000000000002,-0.0020000000000024443,1738,0,0.1093395661898882
SF13183,Tamil Nadu,Krishna,Chilli,Kharif,6.27,727.9,35.9,57.4,6.7,5.87,29.6,160.8,60.3,127.6,Sprinkler,166.7,6.9,0.92,0.99,6.21,113048,418573,702028,283455,4130,1.504,41.3,45208.13397129187,111966.18819776716,66758.05422647529,6.207299999999999,0.002700000000000813,283455,0,0.20854382786639367
SF13184,Telangana,Nashik,Sugarcane,Rabi,5.69,169.7,23.9,60.2,6.6,6.97,21.7,71.5,41.2,114.4,Flood,116.9,5.52,0.95,46.54,264.81,2857,336364,756562,420198,13378,19.794,28.3,73848.50615114236,132963.4446397188,59114.938488576445,264.81260000000003,-0.0026000000000294676,420198,0,0.42364089194375737
SF13185,Telangana,Indore,Rice,Rabi,12.67,198.5,25.8,53.2,7.3,6.96,19.9,111.9,50.8,140.3,Drip,59.8,7.54,0.74,3.19,40.42,21258,535290,859248,323958,16988,2.379,22.8,25568.902920284138,67817.52170481453,42248.61878453039,40.4173,0.0027000000000043656,323958,0,0.2737403540226592
SF13186,Tamil Nadu,Guntur,Chilli,Rabi,8.31,704.4,24.0,56.5,7.2,6.16,30.0,113.2,55.0,118.5,Flood,151.2,7.38,0.93,1.87,15.54,106560,575196,1655942,1080746,7430,2.092,40.8,130053.67027677497,199270.99879663056,69217.3285198556,15.539700000000002,0.00029999999999752447,1080746,0,0.2512090148978335
SF13187,Andhra Pradesh,Indore,Maize,Rabi,10.97,404.1,23.9,61.4,7.5,6.97,33.6,95.8,39.6,143.1,Flood,257.4,7.59,0.94,3.14,34.45,22671,783053,781016,-2037,7913,4.354,36.3,-185.68824065633544,71195.62443026435,71381.31267092068,34.445800000000006,0.004199999999997317,-2037,0,0.22439630309610592
SF13188,Maharashtra,Krishna,Maize,Rabi,8.38,398.7,26.9,52.7,7.2,6.98,36.1,147.5,55.7,88.4,Drip,196.0,3.04,0.74,4.16,34.86,20855,515013,727005,211992,4375,7.968,51.6,25297.374701670644,86754.77326968973,61457.39856801909,34.860800000000005,-0.000800000000005241,211992,0,0.20264286832259565
SF13189,Punjab,Nalgonda,Wheat,Rabi,8.68,114.8,24.2,60.4,6.8,5.61,22.3,64.5,19.6,78.5,Sprinkler,210.1,4.46,0.89,0.54,4.69,22431,692974,105201,-587773,4387,1.069,37.6,-67715.78341013825,12119.930875576038,79835.71428571429,4.6872,0.00280000000000058,-587773,0,0.17649098942189492
SF13190,Maharashtra,Raichur,Maize,Rabi,1.12,315.0,24.7,65.9,5.9,7.14,28.4,96.3,23.7,175.4,Sprinkler,251.5,4.13,0.76,2.65,2.97,20673,77447,61399,-16048,655,4.534,40.3,-14328.571428571428,54820.53571428571,69149.10714285713,2.968,0.002000000000000224,-16048,0,0.21117809250900935
SF13191,Madhya Pradesh,Krishna,Wheat,Kharif,6.27,1104.3,29.5,77.4,8.4,6.09,28.7,78.1,89.3,49.0,Flood,176.5,3.71,0.72,1.91,11.98,26312,408894,315218,-93676,4689,2.555,74.7,-14940.350877192983,50274.00318979267,65214.35406698565,11.975699999999998,0.004300000000002413,-93676,0,0.09701800946109845
SF13192,Maharashtra,Indore,Rice,Kharif,3.34,896.6,26.6,78.1,6.6,6.25,36.4,130.8,67.1,126.1,Flood,264.8,6.47,0.91,2.81,9.39,22260,264130,209021,-55109,6659,1.41,54.7,-16499.700598802396,62581.1377245509,79080.8383233533,9.3854,0.0045999999999999375,-55109,0,0.15704150959388682
SF13193,Andhra Pradesh,Erode,Chilli,Kharif,4.74,788.5,26.4,64.4,7.9,7.98,31.8,86.0,23.9,88.8,Rainfed,85.9,4.02,1.0,0.3,1.42,94336,249426,133957,-115469,1655,0.858,54.2,-24360.54852320675,28260.970464135018,52621.51898734177,1.422,-0.0020000000000000018,-115469,0,0.14778199197151268
SF13194,Maharashtra,Indore,Groundnut,Rabi,4.03,328.8,20.6,74.6,8.0,5.6,25.2,144.8,25.0,132.2,Drip,111.3,5.31,0.7,0.37,1.49,59437,286011,88561,-197450,1968,0.757,37.3,-48995.03722084367,21975.434243176176,70970.47146401985,1.4911,-0.001100000000000101,-197450,0,0.1941752051724796
SF13195,Punjab,Indore,Rice,Zaid,3.3,582.0,31.7,32.8,9.4,6.84,18.2,157.8,49.7,93.2,Sprinkler,190.6,8.27,0.97,2.38,7.85,21692,219123,170282,-48841,4561,1.721,30.4,-14800.303030303032,51600.606060606064,66400.90909090909,7.853999999999999,-0.0039999999999995595,-48841,0,0.22965431409814335
SF13196,Tamil Nadu,Rajkot,Wheat,Rabi,5.22,519.2,27.7,62.0,6.5,6.79,19.6,57.8,32.2,106.9,Rainfed,163.2,6.36,0.78,2.42,12.63,24174,306251,305318,-933,1637,7.715,50.5,-178.73563218390805,58490.03831417625,58668.773946360154,12.632399999999999,-0.0023999999999979593,-933,0,0.190903055031385
SF13197,Punjab,Warangal,Pulses,Kharif,12.17,1020.1,27.5,64.6,5.6,6.03,38.4,115.9,61.7,90.7,Sprinkler,187.2,3.31,0.75,0.82,9.98,76113,929721,759608,-170113,4454,2.241,65.3,-13978.060805258834,62416.4338537387,76394.49465899753,9.9794,0.000600000000000378,-170113,0,0.11778581087078765
SF13198,Karnataka,Nashik,Chilli,Rabi,7.3,386.3,19.9,61.2,7.9,6.08,27.0,104.4,51.2,123.4,Rainfed,195.7,6.1,0.69,0.98,7.15,77376,438503,553238,114735,2198,3.253,32.9,15717.123287671233,75786.02739726027,60068.90410958904,7.154,-0.0039999999999995595,114735,0,0.23117492488446817
SF13199,Andhra Pradesh,Nalgonda,Groundnut,Rabi,6.99,511.8,25.2,50.8,6.6,7.14,29.0,159.4,52.1,114.7,Flood,238.9,4.81,0.66,1.65,11.53,58301,451491,672211,220720,4337,2.659,41.9,31576.537911301857,96167.52503576537,64590.987124463514,11.5335,-0.0035000000000007248,220720,0,0.20908840027447792
SF13200,Madhya Pradesh,Ludhiana,Wheat,Kharif,5.43,875.6,26.0,95.0,6.0,7.1,30.0,163.3,51.1,78.2,Rainfed,244.3,4.65,0.82,2.62,14.23,23832,385842,339129,-46713,1659,8.577,67.5,-8602.762430939227,62454.69613259669,71057.45856353591,14.2266,0.003400000000000958,-46713,0,0.1413135417117698
SF13201,Gujarat,Ludhiana,Sugarcane,Kharif,6.71,729.2,30.2,84.8,5.2,5.99,38.9,153.7,67.7,102.4,Sprinkler,178.7,6.51,0.91,39.57,265.51,3265,423174,866890,443716,11552,22.984,53.0,66127.57078986587,129193.74068554396,63066.16989567809,265.5147,-0.004700000000013915,443716,0,0.34391941642496326
SF13202,Andhra Pradesh,Erode,Chilli,Rabi,8.82,708.0,20.5,57.1,8.4,5.68,16.5,110.4,38.3,82.1,Sprinkler,115.9,5.57,0.97,0.61,5.38,106255,585977,571652,-14325,5106,1.054,33.0,-1624.1496598639455,64813.15192743764,66437.30158730158,5.3802,-0.00020000000000042206,-14325,0,0.2170472266785537
SF13203,Gujarat,Nashik,Maize,Kharif,1.4,987.3,29.8,62.5,7.0,5.2,35.0,149.7,82.7,90.4,Flood,179.5,3.72,0.87,0.3,0.42,20857,92973,8760,-84213,1037,0.405,63.1,-60152.14285714286,6257.142857142858,66409.28571428572,0.42,0.0,-84213,0,0.12129732166411769
SF13204,Punjab,Erode,Wheat,Zaid,9.96,345.4,31.7,60.8,8.8,7.31,24.3,120.1,83.7,49.1,Flood,240.8,5.43,0.9,1.46,14.54,22051,784673,320622,-464051,6946,2.093,37.3,-46591.465863453814,32190.963855421684,78782.4297188755,14.5416,-0.0016000000000016001,-464051,0,0.18863806287913898
